PARID,BOROCODE,Postcode,Borough,Latitude,Longitude,NTA,Street_Address
1013810008,1,10065,MANHATTAN,40.768491,-73.969429,Upper East Side-Carnegie Hill,5 EAST 66 STREET
1013820012,1,10065,MANHATTAN,40.768902000000004,-73.968461,Upper East Side-Carnegie Hill,15 EAST 67 STREET
1013840042,1,10021,MANHATTAN,40.77026,-73.965898,Upper East Side-Carnegie Hill,46 EAST 70 STREET
1013900057,1,10021,MANHATTAN,40.774549,-73.964003,Upper East Side-Carnegie Hill,20 EAST 76 STREET
1013910021,1,10075,MANHATTAN,40.774626,-73.96335,Upper East Side-Carnegie Hill,981 MADISON AVENUE
1013920017,1,10075,MANHATTAN,40.775101,-73.963025,Upper East Side-Carnegie Hill,992 MADISON AVENUE
1014000060,1,10065,MANHATTAN,40.76676,-73.965369,Upper East Side-Carnegie Hill,124 EAST 66 STREET
1014040001,1,10021,MANHATTAN,40.769068,-73.964725,Upper East Side-Carnegie Hill,701 PARK AVENUE
1014190010,1,10065,MANHATTAN,40.764452,-73.963735,Lenox Hill-Roosevelt Island,215 EAST 64 STREET
1014350020,1,10022,MANHATTAN,40.760564,-73.96226,Lenox Hill-Roosevelt Island,345 EAST 60 STREET
1014350021,1,10022,MANHATTAN,40.760556,-73.962239,Lenox Hill-Roosevelt Island,347 EAST 60 STREET
1014350022,1,10022,MANHATTAN,40.760545,-73.96221700000001,Lenox Hill-Roosevelt Island,349 EAST 60 STREET
1014350023,1,10065,MANHATTAN,40.760328,-73.961463,Lenox Hill-Roosevelt Island,1097 1 AVENUE
1014350024,1,10065,MANHATTAN,40.760391,-73.961416,Lenox Hill-Roosevelt Island,1099 1 AVENUE
1014350025,1,10065,MANHATTAN,40.760453999999996,-73.961372,Lenox Hill-Roosevelt Island,1101 1 AVENUE
1014350026,1,10065,MANHATTAN,40.760518,-73.961325,Lenox Hill-Roosevelt Island,1103 1 AVENUE
1014640021,1,10021,MANHATTAN,40.765017,-73.955099,Lenox Hill-Roosevelt Island,1293 YORK AVENUE
1014640030,1,10021,,,,,428 YORK AVENUE
1014740031,1,10065,MANHATTAN,40.760481,-73.958246,Lenox Hill-Roosevelt Island,500 EAST 62 STREET
1015040020,1,10128,MANHATTAN,40.78454,-73.9557,Upper East Side-Carnegie Hill,43 EAST 92 STREET
1015150045,1,10128,MANHATTAN,40.779901,-73.954472,Upper East Side-Carnegie Hill,164 EAST 87 STREET
1015571103,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571104,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571105,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571106,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571107,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571108,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571109,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571110,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571111,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571112,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571113,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571114,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571115,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571116,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571117,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571118,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571119,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571120,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571121,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571122,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571123,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571124,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571125,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571126,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571127,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571128,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571129,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571130,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571131,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571132,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571133,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571134,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571135,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571136,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571137,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571138,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571139,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571140,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571141,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571142,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571143,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571144,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571145,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571146,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571147,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571148,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571149,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571150,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571151,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571152,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571153,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571154,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571155,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571156,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571157,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571158,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571159,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571160,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571161,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571162,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571163,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571164,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571165,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571166,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571167,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571168,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571169,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571170,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571171,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571172,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571173,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571174,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571175,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571176,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571177,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571178,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571179,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571180,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571181,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571182,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571183,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571184,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571185,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571186,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571187,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571188,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571189,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571190,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571191,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571192,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571193,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571194,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571195,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571196,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571197,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571198,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571199,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571200,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571201,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571202,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571203,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571204,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571205,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571206,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571207,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571208,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571209,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015571210,1,10128,MANHATTAN,40.782799,-73.947678,Yorkville,301 EAST 94 STREET
1015711006,1,10128,MANHATTAN,40.780488,-73.946119,Yorkville,410 EAST 92 STREET
1015770149,1,10028,MANHATTAN,40.772537,-73.94909399999999,Yorkville,502 EAST 81 STREET
1016030039,1,10029,MANHATTAN,40.788357,-73.952816,East Harlem South,50 EAST 98 STREET
1016160024,1,10029,MANHATTAN,40.796015000000004,-73.947288,East Harlem South,55 EAST 110 STREET
1016760011,1,10029,MANHATTAN,40.788996999999995,-73.942628,East Harlem South,325 EAST 104 STREET
1017240021,1,10027,MANHATTAN,40.807618,-73.943002,Central Harlem North-Polo Grounds,35 WEST 126 STREET
1017270039,1,10035,MANHATTAN,40.809406,-73.940089,Central Harlem North-Polo Grounds,2116 5 AVENUE
1017890050,1,10035,MANHATTAN,40.803332,-73.93607,East Harlem North,2291 3 AVENUE
1018200010,1,10026,MANHATTAN,40.798831,-73.953834,Central Harlem South,141 CENTRAL PARK NORTH
1018210061,1,10026,MANHATTAN,40.800451,-73.954533,Central Harlem South,1837 ADAM C POWELL BLVD
1018390020,1,10025,MANHATTAN,40.796595,-73.962565,Upper West Side,19 WEST 103 STREET
1018410041,1,10025,MANHATTAN,40.798435999999995,-73.960985,Upper West Side,34 WEST 106 STREET
1018420032,1,10025,MANHATTAN,40.79846,-73.95973599999999,Morningside Heights,465 CENTRAL PARK WEST
1018451403,1,10025,MANHATTAN,40.801263,-73.959907,Morningside Heights,352 CATHEDRAL PARKWAY
1018451404,1,10025,MANHATTAN,40.801263,-73.959907,Morningside Heights,352 CATHEDRAL PARKWAY
1018451405,1,10025,MANHATTAN,40.801263,-73.959907,Morningside Heights,352 CATHEDRAL PARKWAY
1018550050,1,10025,MANHATTAN,40.798596999999994,-73.967042,Upper West Side,881 AMSTERDAM AVENUE
1018680059,1,10025,MANHATTAN,40.795574,-73.971898,Upper West Side,256 WEST 97 STREET
1018700052,1,10025,MANHATTAN,40.796257000000004,-73.970626,Upper West Side,2609 BROADWAY
1018710042,1,10025,MANHATTAN,40.797011,-73.970055,Upper West Side,2632 BROADWAY
1018720054,1,10025,MANHATTAN,40.797588,-73.969654,Upper West Side,2651 BROADWAY
1018730063,1,10025,MANHATTAN,40.798792999999996,-73.970614,Upper West Side,850 WEST END AVENUE
1018740043,1,10025,MANHATTAN,40.798896,-73.968064,Upper West Side,216 WEST 103 STREET
1018740044,1,10025,MANHATTAN,40.798885999999996,-73.968689,Upper West Side,2688 BROADWAY
1018740045,1,10025,MANHATTAN,40.798817,-73.96874,Upper West Side,2686 BROADWAY
1018751002,1,10025,MANHATTAN,40.798924,-73.967851,Upper West Side,2700 BROADWAY
1018770063,1,10025,MANHATTAN,40.800933,-73.967933,Upper West Side,2749 BROADWAY
1018790015,1,10025,MANHATTAN,40.801811,-73.96684599999999,Morningside Heights,235 WEST 107 STREET
1018810054,1,10025,MANHATTAN,40.803798,-73.965848,Morningside Heights,548 CATHEDRAL PARKWAY
1018830059,1,10025,MANHATTAN,40.805265999999996,-73.965887,Morningside Heights,2874 BROADWAY
1018840061,1,10025,MANHATTAN,40.80581,-73.96549300000001,Morningside Heights,2890 BROADWAY
1018850061,1,10025,MANHATTAN,40.806484999999995,-73.965001,Morningside Heights,2910 BROADWAY
1018851001,1,10025,MANHATTAN,40.806172,-73.96522900000001,Morningside Heights,2900 BROADWAY
1018870031,1,10025,MANHATTAN,40.796087,-73.973115,Upper West Side,316 WEST 97 STREET
1018940011,1,10025,MANHATTAN,40.804224,-73.966675,Morningside Heights,2841 BROADWAY
1018940023,1,10025,MANHATTAN,40.805195,-73.96712600000001,Morningside Heights,610 WEST 111 STREET
1018950008,1,10025,MANHATTAN,40.805640000000004,-73.966186,Morningside Heights,611 WEST 112 STREET
1018950065,1,10025,MANHATTAN,40.807028,-73.965644,Morningside Heights,610 WEST 114 STREET
1018950066,1,10025,MANHATTAN,40.80707,-73.965738,Morningside Heights,614 WEST 114 STREET
1018950067,1,10025,MANHATTAN,40.807136,-73.965897,Morningside Heights,616 WEST 114 STREET
1018950129,1,10025,MANHATTAN,40.806452,-73.966222,Morningside Heights,614 WEST 113 STREET
1018950163,1,10025,MANHATTAN,40.806979,-73.965528,Morningside Heights,604 WEST 114 STREET
1018950165,1,10025,MANHATTAN,40.807045,-73.96568,Morningside Heights,612 WEST 114 STREET
1018960047,1,10025,MANHATTAN,40.808423,-73.96629,Morningside Heights,431 RIVERSIDE DRIVE
1018960055,1,10025,MANHATTAN,40.807874,-73.965654,Morningside Heights,627 WEST 115 STREET
1018960057,1,10025,MANHATTAN,40.807739,-73.965329,Morningside Heights,609 WEST 115 STREET
1018960080,1,10027,MANHATTAN,40.808524,-73.96508299999999,Morningside Heights,616 WEST 116 STREET
1019120037,1,10027,MANHATTAN,40.809894,-73.944582,Central Harlem North-Polo Grounds,102 WEST 128 STREET
1019230038,1,10026,MANHATTAN,40.804611,-73.952732,Central Harlem South,150 ST NICHOLAS AVENUE
1019291347,1,10027,MANHATTAN,40.809197,-73.951865,Central Harlem South,2300 8 AVENUE
1019530041,1,10027,MANHATTAN,40.811642,-73.950642,Central Harlem North-Polo Grounds,312 WEST 127 STREET
1019570005,1,10027,MANHATTAN,40.814327,-73.951171,Manhattanville,401 WEST 130 STREET
1019630030,1,10027,MANHATTAN,40.809801,-73.958862,Morningside Heights,1235 AMSTERDAM AVENUE
1019900035,1,10027,MANHATTAN,40.810085,-73.963699,Morningside Heights,49 CLAREMONT AVENUE
1019940057,1,10027,MANHATTAN,40.814556,-73.962475,Morningside Heights,500 RIVERSIDE DRIVE
1020060007,1,10030,MANHATTAN,40.816205,-73.941795,Central Harlem North-Polo Grounds,175 WEST 137 STREET
1020380012,1,10039,MANHATTAN,40.827294,-73.936918,Central Harlem North-Polo Grounds,248 WEST 153 STREET
1020660033,1,10031,MANHATTAN,40.828403,-73.942337,Hamilton Heights,828 ST NICHOLAS AVENUE
1020680067,1,10032,MANHATTAN,40.830574,-73.941508,Hamilton Heights,889 ST NICHOLAS AVENUE
1020770020,1,10031,MANHATTAN,40.82553,-73.94828299999999,Hamilton Heights,515 WEST 145 STREET
1020770023,1,10031,MANHATTAN,40.825497,-73.948208,Hamilton Heights,511 WEST 145 STREET
1020890029,1,10031,MANHATTAN,40.824672,-73.95220400000001,Hamilton Heights,601 WEST 142 STREET
1021230086,1,10032,MANHATTAN,40.840121,-73.937531,Washington Heights South,514 WEST 168 STREET
1021490076,1,10033,MANHATTAN,40.850735,-73.929016,Washington Heights North,2525 AMSTERDAM AVENUE
1021550026,1,10033,MANHATTAN,40.848296000000005,-73.931274,Washington Heights North,507 WEST 181 STREET
2022610005,2,10454,BRONX,40.805171,-73.921461,Mott Haven-Port Morris,500 EAST 134 STREET
2022930046,2,10455,BRONX,40.815457,-73.916218,Mott Haven-Port Morris,436 EAST 149 STREET
2022930051,2,10455,BRONX,40.815405,-73.91609100000001,Mott Haven-Port Morris,444 EAST 149 STREET
2023200011,2,10451,BRONX,40.809762,-73.928991,Mott Haven-Port Morris,2477 3 AVENUE
2023220067,2,10451,BRONX,40.811696999999995,-73.929769,Mott Haven-Port Morris,164 CANAL STREET WEST
2023400014,2,10451,BRONX,40.813187,-73.928713,Mott Haven-Port Morris,2568 PARK AVENUE
2023410040,2,10451,BRONX,40.815325,-73.928674,Mott Haven-Port Morris,346 GRAND CONCOURSE
2023510021,2,10451,BRONX,40.818595,-73.930409,West Concourse,500 EXTERIOR STREET
2023530020,2,10451,BRONX,40.821481,-73.928263,West Concourse,640 GERARD AVENUE
2023690045,2,10456,BRONX,40.825612,-73.90913,Morrisania-Melrose,511 EAST 164 STREET
2023690047,2,10456,BRONX,40.825634,-73.909199,Morrisania-Melrose,507 EAST 164 STREET
2023720013,2,10456,BRONX,40.830686,-73.90722199999999,Claremont-Bathgate,1190 WASHINGTON AVENUE
2023750021,2,10455,BRONX,40.818813,-73.914714,Melrose South-Mott Haven North,681 ELTON AVENUE
2023830039,2,10451,BRONX,40.82398,-73.9131,Morrisania-Melrose,425 EAST 161 STREET
2023910045,2,10451,BRONX,40.826817,-73.911773,East Concourse-Concourse Village,997 BROOK AVENUE
2024590053,2,10451,BRONX,40.825934000000004,-73.921523,East Concourse-Concourse Village,859 CONCOURSE VILLAGE W
2025060044,2,10452,BRONX,40.83746,-73.922283,Highbridge,1263 EDWARD L GRANT HWY
2025230053,2,10452,BRONX,40.832084,-73.931663,Highbridge,926 SEDGWICK AVENUE
2025300009,2,10452,BRONX,40.840052,-73.92858299999999,Highbridge,1260 SEDGWICK AVENUE
2025300032,2,10452,BRONX,40.840513,-73.92841999999999,Highbridge,1300 SEDGWICK AVENUE
2025460011,2,10454,BRONX,40.803366,-73.919159,Mott Haven-Port Morris,154 BRUCKNER BOULEVARD
2025680068,2,10454,BRONX,40.806358,-73.912339,Mott Haven-Port Morris,711 EAST 140 STREET
2026760075,2,10455,BRONX,40.817853,-73.902388,Melrose South-Mott Haven North,771 PROSPECT AVENUE
2026780063,2,10459,BRONX,40.822509000000004,-73.900456,Longwood,963 PROSPECT AVENUE
2026900123,2,10459,BRONX,40.823568,-73.899992,Longwood,980 PROSPECT AVENUE
2027280034,2,10459,BRONX,40.827434000000004,-73.891914,Morrisania-Melrose,1145 SOUTHERN BOULEVARD
2027450002,2,10459,BRONX,40.827088,-73.891896,Morrisania-Melrose,1122 SOUTHERN BOULEVARD
2029090026,2,10457,BRONX,40.846598,-73.898312,Claremont-Bathgate,1893 WASHINGTON AVENUE
2029090028,2,10457,BRONX,40.846567,-73.898327,Claremont-Bathgate,1891 WASHINGTON AVENUE
2029090029,2,10457,BRONX,40.846537,-73.89834499999999,Claremont-Bathgate,1889 WASHINGTON AVENUE
2029230001,2,10457,BRONX,40.844663,-73.89824300000001,Claremont-Bathgate,1810 BATHGATE AVENUE
2030160042,2,10460,BRONX,40.839933,-73.880863,East Tremont,1962 BOSTON ROAD
2030170065,2,10459,BRONX,40.831140999999995,-73.884839,Crotona Park East,1440 SHERIDAN EXPRESSWAY
2030270010,2,10457,BRONX,40.84843,-73.900533,Mount Hope,1930 WEBSTER AVENUE
2030270014,2,10457,BRONX,40.848729,-73.900359,Mount Hope,1938 WEBSTER AVENUE
2030280013,2,10457,BRONX,40.849967,-73.899601,Mount Hope,1996 WEBSTER AVENUE
2030470063,2,10457,BRONX,40.850969,-73.893845,East Tremont,4387 3 AVENUE
2030510031,2,10458,BRONX,40.854186,-73.891042,Claremont-Bathgate,548 EAST 183 STREET
2030520030,2,10458,BRONX,40.85533,-73.891116,Claremont-Bathgate,2330 BATHGATE AVENUE
2030530028,2,10458,BRONX,40.855978,-73.891296,Claremont-Bathgate,510 EAST 185 STREET
2031150025,2,10458,BRONX,40.85696,-73.88208,Belmont,2500 CROTONA AVENUE
2031580005,2,10457,BRONX,40.856346,-73.900586,Fordham South,2240 GRAND CONCOURSE
2031640023,2,10468,BRONX,40.858275,-73.899466,Fordham South,2331 GRAND CONCOURSE
2031650055,2,10468,BRONX,40.859854999999996,-73.898556,Fordham South,2391 GRAND CONCOURSE
2032361001,2,10468,BRONX,40.862407,-73.911097,Kingsbridge Heights,233 LANDING ROAD
2032620041,2,10463,BRONX,40.882801,-73.899064,Van Cortlandt Village,3600 BAILEY AVENUE
2033300048,2,10467,BRONX,40.870391,-73.878155,Norwood,3070 WEBSTER AVENUE
2033570410,2,10467,BRONX,40.878187,-73.871696,Norwood,3466 WEBSTER AVENUE
2033950060,2,10470,BRONX,40.896369,-73.862941,Woodlawn-Wakefield,4225 WEBSTER AVENUE
2037000023,2,10473,BRONX,40.827513,-73.84550300000001,Westchester-Unionport,2338 BRUCKNER BOULEVARD
2037000026,2,10473,BRONX,40.827529,-73.845409,Westchester-Unionport,2342 BRUCKNER BOULEVARD
2037390033,2,10472,BRONX,40.827455,-73.879852,Soundview-Bruckner,1162 WHEELER AVENUE
2037390034,2,10472,BRONX,40.827490000000004,-73.879859,Soundview-Bruckner,1164 WHEELER AVENUE
2037960033,2,10462,BRONX,40.83313,-73.85764300000001,Westchester-Unionport,1275 PUGSLEY AVENUE
2041530001,2,10461,BRONX,40.844043,-73.836668,Pelham Bay-Country Club-City Island,1620 HUTCHINSON RVR PY E
2045050015,2,10469,BRONX,,,,2410 GRACE AVENUE
2045560037,2,10469,BRONX,40.868559000000005,-73.857629,Allerton-Pelham Gardens,2950 HONE AVENUE
2046510091,2,10467,BRONX,40.881554,-73.86394,Williamsbridge-Olinville,3701 WHITE PLAINS ROAD
2047050011,2,10469,BRONX,40.873658,-73.854725,Williamsbridge-Olinville,1119 EAST GUN HILL ROAD
2047320012,2,10469,BRONX,40.873727,-73.853065,Eastchester-Edenwald-Baychester,3316 BOSTON ROAD
2047330006,2,10469,BRONX,40.874796,-73.851667,Eastchester-Edenwald-Baychester,3362 BOSTON ROAD
2049180006,2,10466,BRONX,40.881324,-73.83860899999999,Eastchester-Edenwald-Baychester,3801 BOSTON ROAD
2049220101,2,10466,BRONX,40.883661,-73.83541,Eastchester-Edenwald-Baychester,2101 NEEDHAM AVENUE
2050660003,2,10470,BRONX,40.900073,-73.857587,Woodlawn-Wakefield,4400 BRONX BOULEVARD
2050870040,2,10470,BRONX,40.902256,-73.85136,Woodlawn-Wakefield,4600 WHITE PLAINS ROAD
2051020027,2,10470,BRONX,40.905815000000004,-73.853034,Woodlawn-Wakefield,4747 BRONX BOULEVARD
2051070008,2,10470,BRONX,40.905134999999994,-73.849559,Woodlawn-Wakefield,4761 WHITE PLAINS ROAD
2051410299,2,10475,BRONX,40.879901000000004,-73.831806,Co-op City,1000 BAYCHESTER AVENUE
2052700048,2,10475,BRONX,40.882406,-73.829464,Co-op City,2221 NEW ENGLAND THRUWAY
2052760001,2,10475,BRONX,40.883969,-73.826451,Co-op City,2291 NEW ENGLAND THRUWAY
2056100087,2,10465,BRONX,40.816966,-73.836828,Soundview-Castle Hill-Clason Point-Harding Park,555 HUTCHINSON RVR PKWY
2058411968,2,10471,BRONX,40.901990000000005,-73.896672,North Riverdale-Fieldston-Riverdale,6389 BROADWAY
2058411978,2,10471,BRONX,40.902319,-73.896592,North Riverdale-Fieldston-Riverdale,6393 BROADWAY
3000870009,3,11201,BROOKLYN,40.700070000000004,-73.987219,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,90 SANDS STREET
3001201202,3,11201,BROOKLYN,40.685876,-73.97877,Fort Greene,85 FLATBUSH AVENUE EXTE
3001310025,3,11201,BROOKLYN,40.69494,-73.986387,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,101 TECH PLACE
3001330013,3,11201,BROOKLYN,40.695357,-73.984176,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,125 FLATBUSH AVENUE EXT
3001330015,3,11201,BROOKLYN,40.695999,-73.983801,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,156 TILLARY STREET
3001400160,3,11201,BROOKLYN,40.693498999999996,-73.988911,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,339 ADAMS STREET
3001401104,3,11201,BROOKLYN,40.693598,-73.988904,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,333 ADAMS STREET
3001450026,3,11201,BROOKLYN,40.691599,-73.984379,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,216 DUFFIELD STREET
