,Name,Rating,Review Count,Street Address,Zip Code,Url,Latitude,Longitude
39,Pokébāb,4.5,165,209 Bedford Ave,11211,https://www.yelp.com/biz/pok%C3%A9b%C4%81b-brooklyn-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71683,-73.95866
40,The Harrow New York,4.5,213,720 10th Ave,10019,https://www.yelp.com/biz/the-harrow-new-york-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.76419,-73.99182
41,Williamsburg Smorgasburg - Saturday,4.5,1121,90 Kent Ave,11211,https://www.yelp.com/biz/williamsburg-smorgasburg-saturday-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.721021,-73.962177
42,Natoli's,4.5,258,300 Clarendon St,07094,https://www.yelp.com/biz/natolis-secaucus?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.79508,-74.06316
43,Dark Bullet Sake & Oyster Bar,4.5,83,154 W 72nd St,10023,https://www.yelp.com/biz/dark-bullet-sake-and-oyster-bar-new-york-2?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.77807,-73.98079
44,Biga Contemporary Pizza,4.5,83,3 Clinton St,10002,https://www.yelp.com/biz/biga-contemporary-pizza-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.72123,-73.98408
45,Harvest Cafe,4.5,76,694 New Dorp Ln,10306,https://www.yelp.com/biz/harvest-cafe-staten-island?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.56589,-74.10109
46,Lazy Siu's,5.0,31,742 Driggs Ave,11211,https://www.yelp.com/biz/lazy-sius-brooklyn?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.71261,-73.96077
47,Arcadia Bar & Kitchen,4.5,98,12-21 Astoria Blvd,11102,https://www.yelp.com/biz/arcadia-bar-and-kitchen-astoria?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.77235,-73.92922
48,Boucherie Union Square,4.5,775,225 Park Ave S,10003,https://www.yelp.com/biz/boucherie-union-square-new-york?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.73715,-73.98789
49,Tony's Pizzeria & Restaurant,4.5,297,443 Knickerbocker Ave,11237,https://www.yelp.com/biz/tonys-pizzeria-and-restaurant-brooklyn-3?adjust_creative=oMZNkvugSz1zY7aTmCD3ZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=oMZNkvugSz1zY7aTmCD3ZQ,40.699286,-73.918724
